id_cliente,idade,renda_anual,limite_credito,tempo_relacionamento_meses,utilizacao_limite,utilizacao_limite_v2,n_atrasos_12m,canal_aquisicao,regiao,feature_ruido_1,feature_ruido_2,inadimplente
900499,55.7,44476.89,17393.33,21.3,0.0197,0.0366,3,agência,Nordeste,0.4838,3,0
903554,20.4,46629.04,19089.79,56.2,0.4786,0.4669,0,app,Norte,-0.2524,2,0
901453,56.4,41787.15,13976.69,3.8,0.713,0.6984,1,agência,Nordeste,-0.6341,1,1
902686,45.1,83062.25,33587.0,1.0,0.506,0.5212,0,agência,Sudeste,0.0975,0,0
902868,41.2,157523.38,58476.63,4.2,0.6462,0.6489,1,app,Sudeste,0.7371,0,0
904582,48.3,25358.4,9049.75,66.0,0.3673,0.3616,0,indicação,Nordeste,-0.3031,2,1
905989,25.6,38856.67,6843.95,28.3,0.2683,0.3026,0,agência,Nordeste,-0.7628,3,0
902012,37.5,21767.9,4164.03,26.1,0.2854,0.2775,0,app,Centro-Oeste,-1.3484,4,0
905532,60.0,54207.23,18640.07,122.0,0.27,0.2732,1,parceria_varejo,Sul,1.3445,1,0
900029,43.0,74538.24,23901.95,69.1,0.3481,0.3342,0,indicação,Nordeste,0.0166,0,0
904016,50.9,,9222.85,36.1,0.3822,0.4165,0,agência,Centro-Oeste,0.5474,4,0
903472,40.1,50354.82,9098.97,6.4,0.7117,0.739,0,evento_promocional,Nordeste,-0.2993,3,0
905667,39.6,57254.15,14088.3,67.1,0.1428,0.1751,0,parceria_varejo,Sul,-0.8457,3,0
900443,42.6,28214.82,8894.32,26.3,0.4306,0.4361,0,app,Sudeste,0.4984,0,0
904552,41.6,44902.14,9081.13,10.2,0.114,0.1417,0,app,Sudeste,0.4225,0,0
905794,31.8,63142.17,14355.98,46.8,0.322,0.3184,0,agência,Nordeste,-1.6832,1,0
903046,38.6,41510.6,8198.39,25.2,0.1928,0.1745,0,app,Norte,0.4746,0,0
902149,29.8,71506.14,22932.44,6.7,0.2077,0.1878,0,indicação,Nordeste,0.4445,3,0
902716,34.2,78708.53,34523.83,,0.1825,0.1961,1,agência,Centro-Oeste,2.2413,4,0
903740,32.1,90652.81,38787.39,14.2,0.3076,0.3075,0,agência,Centro-Oeste,1.4597,2,0
900991,51.4,15075.0,4812.06,13.2,0.3507,0.3277,1,indicação,Sudeste,0.1139,1,1
904936,38.2,104779.62,20102.64,13.7,0.4521,0.4815,1,agência,Sudeste,0.2758,1,0
901668,30.4,41346.39,17301.4,12.8,0.2514,0.2501,0,indicação,Sudeste,-0.2051,0,0
904410,51.2,110379.74,19907.26,118.6,0.5119,0.4869,1,app,Nordeste,1.6031,1,0
905411,54.1,61427.37,15219.3,24.0,0.4827,0.4984,1,app,Sudeste,-1.4729,1,0
904631,45.2,21155.24,4677.83,83.9,0.2299,0.2389,0,app,Norte,0.2725,4,0
900914,29.5,32335.27,7906.14,13.1,0.4061,0.4083,0,parceria_varejo,Sudeste,0.1645,0,0
901706,45.9,,17124.01,18.2,0.1277,0.1225,1,agência,Sudeste,1.1971,4,0
903131,51.5,87653.22,34410.51,129.7,0.1159,0.1441,0,indicação,Sul,-1.6886,4,0
905899,49.0,28065.72,7894.0,7.4,0.3088,0.3111,0,parceria_varejo,Sul,1.0663,4,0
901654,32.2,28940.64,5675.79,33.3,0.7919,0.7854,0,parceria_varejo,Sul,1.7504,4,0
905957,33.4,44276.83,15523.73,26.5,0.1588,0.1811,1,app,Nordeste,-1.2155,1,0
902706,33.6,91976.02,21275.96,58.6,0.1737,0.1792,0,agência,Sudeste,0.6218,0,0
904918,41.9,78703.69,23823.51,8.1,0.1721,0.144,1,app,Sudeste,-0.7045,1,0
904115,48.9,11375.39,1722.91,34.3,0.1284,0.1481,0,parceria_varejo,Sul,0.0272,4,0
901196,34.3,36899.23,12617.17,50.1,0.2419,0.2274,1,parceria_varejo,Centro-Oeste,0.1275,2,0
903270,44.9,44560.18,18772.56,2.3,0.1566,0.1457,0,agência,Norte,1.5593,3,0
904138,38.0,98898.75,33240.3,,0.128,0.1243,0,app,Sudeste,-0.1414,4,0
903620,50.1,75245.11,21413.07,49.7,0.3522,0.3354,0,agência,Sudeste,-1.1875,2,0
902066,57.1,30672.14,5271.27,58.9,0.1707,0.1705,0,agência,Sudeste,0.0288,0,0
901900,37.7,90585.57,15207.97,160.2,0.2978,0.3058,0,app,Sudeste,1.1684,2,0
901450,35.1,93321.55,41953.57,66.0,0.1659,0.1505,1,app,Norte,-1.0863,4,0
900302,31.8,86514.28,28059.43,53.3,0.2568,0.2555,0,agência,Sul,-3.4249,2,0
904052,45.9,35468.49,6880.34,75.2,0.1855,0.1667,2,app,Nordeste,0.7686,1,0
904688,37.8,,8209.99,62.3,0.3864,0.4113,0,agência,Sudeste,0.9633,1,0
900042,18.0,24514.76,5060.49,41.8,0.1563,0.1767,1,app,Nordeste,-0.0477,1,0
903179,28.7,36102.62,10094.52,3.1,0.4789,0.4875,0,parceria_varejo,Nordeste,-0.76,3,0
902806,57.9,24208.31,7587.39,36.3,0.0856,0.0729,1,indicação,Centro-Oeste,-0.7073,4,1
905538,47.9,162090.07,47137.2,62.2,0.3544,0.3788,0,agência,Nordeste,-0.2517,3,0
901294,31.5,44283.17,12915.29,5.8,0.1493,0.1763,0,app,Sudeste,-1.2504,4,0
903402,18.0,48069.93,17590.84,11.1,0.1594,0.2139,2,app,Nordeste,0.1592,4,0
904366,40.1,55463.38,18156.91,8.1,0.4861,0.4411,1,indicação,Sudeste,0.0801,3,0
900217,52.1,21807.78,3527.5,,0.5222,0.5194,1,agência,Sudeste,-0.8143,0,0
902575,45.5,144414.09,64634.19,33.8,0.1529,0.1363,1,app,Sudeste,0.357,3,0
902816,52.8,30102.27,12386.34,6.5,0.2332,0.2111,0,indicação,Sul,-1.4896,4,1
904816,30.4,,7712.86,12.7,0.0706,0.1044,1,agência,Nordeste,-0.1954,3,0
903390,30.4,34319.48,9229.44,27.4,0.6439,0.6569,0,app,Centro-Oeste,0.2047,4,1
901620,32.5,167176.31,41594.69,50.4,0.3413,0.3521,0,parceria_varejo,Centro-Oeste,-1.0631,3,0
904748,40.1,61132.01,24372.59,20.2,0.2437,0.2381,1,parceria_varejo,Nordeste,-0.3393,3,0
903785,47.9,115563.17,20135.52,45.2,0.2771,0.2657,0,agência,Nordeste,0.5466,1,0
903518,32.6,46127.97,7253.95,69.9,0.4239,0.4446,0,app,Centro-Oeste,-1.0818,1,1
904713,44.2,20981.38,8140.62,,0.1247,0.1417,1,parceria_varejo,Sul,-0.793,1,0
903379,40.2,79370.23,22897.98,17.2,0.2191,0.1984,0,parceria_varejo,Nordeste,0.6787,4,0
900965,56.3,39267.08,9137.38,,0.3842,0.3635,0,indicação,Sudeste,-0.0323,3,0
903847,35.4,50678.49,9827.02,14.8,0.4164,0.4267,3,app,Nordeste,-0.2951,3,0
904179,43.8,77779.0,31195.69,7.5,0.1789,0.1626,0,indicação,Sudeste,-0.2814,1,0
903774,21.0,62272.33,17300.6,50.9,0.317,0.3344,0,agência,Nordeste,-0.1358,3,0
905739,22.9,74033.74,11873.04,14.9,0.0552,0.0177,1,agência,Sul,0.3227,2,0
903684,27.8,57644.18,19677.92,46.9,0.2728,0.2277,1,indicação,Nordeste,0.3198,1,0
905497,40.4,30344.95,9154.02,17.1,0.3851,0.3892,0,agência,Sudeste,-0.2633,4,0
904550,33.0,,9087.38,44.8,0.1608,0.1581,0,parceria_varejo,Sudeste,0.1268,2,0
901977,41.2,89814.24,14754.35,46.7,0.3288,0.3272,0,parceria_varejo,Sudeste,-0.433,2,0
905108,35.2,48225.13,9156.93,28.4,0.1243,0.1145,0,agência,Sudeste,0.0613,3,0
903948,49.0,91975.78,32297.83,21.8,0.2419,0.2323,0,agência,Sudeste,0.5484,1,0
904684,22.7,65192.76,12747.14,43.0,0.4405,0.4405,0,agência,Norte,-0.1057,2,0
903180,41.0,24744.11,8638.73,6.1,0.4878,0.453,0,app,Sudeste,-0.0471,0,0
904856,28.6,26115.43,4369.01,28.7,0.1985,0.1474,0,parceria_varejo,Sudeste,1.8309,0,0
901736,32.3,40849.98,12974.57,7.2,0.5142,0.5159,1,indicação,Sudeste,0.5405,4,0
904861,36.7,102789.29,20755.09,27.0,0.2808,0.2729,1,agência,Sudeste,0.5436,3,0
905898,42.8,131863.23,42553.85,80.9,0.0958,0.1106,0,indicação,Sul,-1.3314,3,0
902014,18.5,39240.84,9922.33,80.7,0.1207,0.1474,0,indicação,Nordeste,-0.9303,3,0
905341,28.8,38558.26,5931.25,22.2,0.4396,0.4144,0,indicação,Sudeste,1.09,2,0
904970,40.1,45545.39,15447.14,6.9,0.0892,0.0632,0,app,Sudeste,0.7187,1,0
901022,30.5,20767.41,4537.38,20.8,0.079,0.1115,0,app,Norte,-1.3023,4,0
900519,44.7,116135.48,49389.04,61.8,0.0563,0.0655,0,parceria_varejo,Sudeste,-0.7069,0,0
901484,36.9,43377.97,62367.625376198455,181.3,0.1269,0.1254,0,app,Sudeste,-0.4513,4,0
904993,46.6,20199.86,5750.54,31.1,0.5381,0.5439,0,agência,Sudeste,-0.24,2,0
904411,38.3,58214.25,16768.78,1.0,0.2229,0.2304,0,agência,Sul,-1.5815,0,0
900467,31.5,22582.56,6559.22,2.1,0.3511,0.3523,0,agência,Centro-Oeste,0.6293,3,0
904782,37.2,27356.76,9717.35,152.7,0.3592,0.3675,0,app,Norte,0.5315,2,0
903320,59.6,89443.8,27132.75,9.4,0.2031,0.2125,0,agência,Nordeste,-0.6163,4,0
900286,30.2,38512.12,8669.71,93.4,0.1244,0.1439,2,app,Sudeste,-0.8774,0,0
900864,63.1,36679.56,11249.41,116.5,0.4879,0.5298,0,agência,Norte,-0.1933,4,0
904715,34.5,23219.6,57015.766979930035,52.2,0.087,0.0758,0,app,Nordeste,-0.7137,0,0
903348,20.1,31540.61,11911.38,,0.1581,0.163,0,agência,Nordeste,-0.8341,4,0
900982,64.8,48531.74,20131.79,13.9,0.1275,0.1252,0,evento_promocional,Centro-Oeste,-0.406,1,0
900304,41.7,19214.63,4178.75,70.5,0.2874,0.281,0,app,Sudeste,-0.1443,0,0
901421,29.0,84694.76,15022.36,21.9,0.1145,0.1317,1,parceria_varejo,Sudeste,0.3488,3,0
904426,22.9,92384.75,15291.7,44.7,0.171,0.1598,0,agência,Sudeste,1.8614,3,0
905938,39.7,62517.94,9592.11,25.2,0.1482,0.1432,0,app,Sudeste,-0.4162,2,0
903788,56.6,18668.16,6041.36,22.3,0.3722,0.3605,0,app,Sul,-0.3308,4,0
904924,26.7,85279.56,34110.45,72.3,0.3717,0.3494,0,app,Sudeste,1.6711,0,0
902182,40.0,17195.49,6240.14,13.6,0.1598,0.1535,0,agência,Sudeste,-0.6727,2,0
901845,54.2,,12139.83,58.3,0.2349,0.2458,1,app,Sudeste,-0.7146,2,0
905133,63.0,58589.41,14183.83,18.5,0.4383,0.4562,0,agência,Centro-Oeste,-0.1877,2,0
902906,28.9,64534.25,16363.37,83.6,0.4193,0.4224,1,agência,Sul,-0.6359,3,0
903921,33.1,39418.4,9828.62,2.6,0.2121,0.2253,0,agência,Sudeste,0.8004,0,0
905486,37.6,44615.14,13443.89,38.3,0.4098,0.4027,0,agência,Sudeste,-0.6832,0,1
903075,53.9,174707.39,67000.63,3.0,0.2968,0.2894,0,app,Nordeste,1.4163,1,0
902215,43.2,42978.77,14600.77,9.2,0.3518,0.3575,0,parceria_varejo,Centro-Oeste,1.2398,3,0
904346,45.9,63764.17,27009.35,4.7,0.3476,0.3633,0,app,Centro-Oeste,-0.4323,1,0
902189,42.4,20736.55,4437.57,36.9,0.2698,0.29,1,indicação,Sudeste,1.0109,1,0
905651,24.9,57610.43,14611.37,27.8,0.3632,0.3835,1,agência,Sudeste,0.6036,1,0
903645,32.7,47738.25,17753.77,3.4,0.1609,0.1662,0,app,Sul,-0.9594,1,0
905109,49.2,30867.14,12262.1,38.9,0.2529,0.2578,0,parceria_varejo,Nordeste,-0.7868,1,0
903416,31.9,136234.74,21768.38,37.3,0.4173,0.4272,1,app,Nordeste,0.4402,4,0
900555,43.2,76407.36,34110.71,12.7,0.2556,0.2708,0,agência,Sudeste,-0.243,3,0
904397,46.0,33061.81,12173.51,3.9,0.2176,0.2141,1,app,Sul,-1.9728,3,0
901122,35.9,114555.64,19607.32,,0.37,0.3703,0,indicação,Sudeste,-0.1552,3,0
904117,46.9,44926.13,15333.58,,0.4043,0.4215,0,app,Sul,-1.0692,2,0
904820,33.8,55358.31,8972.68,21.9,0.014,0.0373,0,app,Nordeste,-0.4432,0,0
902648,26.9,36728.48,7527.03,31.4,0.0937,0.1133,0,indicação,Sudeste,-2.1635,0,0
904213,37.5,47482.05,20364.6,78.5,0.3716,0.3964,0,agência,Sudeste,-0.2442,1,0
905776,44.5,27413.09,5827.69,7.2,0.0576,0.0931,0,agência,Sul,-0.3392,2,0
902584,41.5,51629.45,13170.51,15.5,0.1815,0.1842,0,app,Sudeste,0.1907,2,1
904395,43.0,8267.56,3322.93,43.5,0.3626,0.3604,0,app,Sul,0.9183,3,0
905493,35.5,18578.67,7129.08,78.3,0.2754,0.2682,0,parceria_varejo,Sudeste,-0.4472,1,0
904282,68.3,48872.6,20976.23,93.3,0.5906,0.6107,0,parceria_varejo,Centro-Oeste,-1.4175,1,0
901418,41.1,81001.88,29216.16,1.3,0.2944,0.2778,1,app,Centro-Oeste,-0.0335,3,0
903920,62.8,,28712.55,13.7,0.0611,0.0506,2,agência,Nordeste,0.3776,0,0
901351,36.9,36561.11,6986.89,16.3,0.3163,0.3026,0,indicação,Sul,-1.6396,3,0
903896,41.8,25130.26,4343.34,16.3,0.2308,0.2297,1,app,Sul,-0.5409,4,0
903633,33.9,,42603.47,14.0,0.2821,0.2674,1,agência,Sudeste,0.1141,4,0
904459,47.0,41961.36,7980.36,25.1,0.2847,0.3161,0,indicação,Nordeste,0.4746,2,0
903482,38.9,35586.54,5733.85,,0.2199,0.2034,0,indicação,Sudeste,0.1639,3,0
905177,39.3,21258.15,7560.01,14.6,0.4789,0.4729,1,app,Sudeste,-1.1697,2,0
902797,26.8,103526.64,39413.03,68.9,0.3591,0.3733,0,app,Nordeste,0.6622,1,0
901170,28.5,78535.41,21184.41,10.2,0.2339,0.2324,0,app,Sudeste,1.6494,3,0
900539,27.0,25303.55,7213.69,36.7,0.2618,0.245,1,agência,Sudeste,0.0025,0,0
904157,18.0,21666.89,5770.92,2.5,0.5833,0.5713,0,app,Nordeste,3.0032,0,0
903993,48.8,65911.54,13218.12,13.6,0.1179,0.0729,1,indicação,Sudeste,0.5926,0,0
903872,58.5,105006.73,16220.99,17.5,0.0822,0.0569,1,indicação,Sul,0.0984,4,0
901867,45.2,51889.11,13875.6,2.9,0.514,0.5087,0,agência,Nordeste,-0.9751,2,1
904901,47.4,47562.76,19502.95,36.7,0.7012,0.6557,0,indicação,Norte,-0.4345,3,0
903283,44.4,78244.69,24402.05,35.3,0.2829,0.2558,0,app,Nordeste,-0.6724,2,0
904139,41.4,56778.63,18532.35,29.1,0.2308,0.2093,0,agência,Centro-Oeste,-0.1399,3,0
902071,37.9,62773.32,26552.45,104.1,0.0218,0.0,0,app,Centro-Oeste,-0.9703,3,0
903203,65.1,,8586.95,8.5,0.1528,0.1871,1,app,Sudeste,-0.7411,3,0
901702,29.3,49566.48,9464.36,59.5,0.52,0.5285,0,app,Nordeste,-0.7873,2,0
902790,46.3,34457.45,6475.09,6.3,0.4091,0.4019,0,app,Sudeste,-0.5452,3,0
901861,44.7,43958.7,10131.84,64.0,0.2423,0.1892,3,agência,Sul,-0.3174,1,0
902563,61.3,13995.74,3191.52,19.5,0.2829,0.2751,3,indicação,Centro-Oeste,0.8601,2,0
903761,35.5,29330.99,5877.98,29.5,0.0913,0.1153,0,app,Sudeste,0.4556,1,0
904133,39.7,65377.98,23010.37,5.9,0.2032,0.1829,0,app,Sudeste,2.2561,4,0
900001,58.1,54949.76,12736.22,25.1,0.1012,0.122,0,app,Sudeste,1.4584,2,0
905933,45.4,69888.11,28827.0,14.8,0.0758,0.0822,0,app,Norte,1.0063,3,0
905749,36.9,28129.89,10917.63,42.7,0.6325,0.6111,1,app,Sul,-0.4814,1,0
901332,37.4,36250.14,10335.64,11.7,0.2009,0.1897,0,agência,Sudeste,0.4808,3,0
901817,36.1,30799.08,9424.95,,0.3482,0.3271,0,indicação,Centro-Oeste,1.9839,0,0
904528,38.4,55155.95,11827.0,21.1,0.4495,0.4572,0,agência,Nordeste,1.5057,2,0
900224,37.2,47041.69,15867.84,49.2,0.337,0.3068,0,agência,Norte,-1.35,0,0
905517,31.5,23154.68,10339.91,63.0,0.318,0.3159,2,agência,Sudeste,-1.2665,3,0
902931,34.8,33540.09,8930.18,3.6,0.6829,0.6846,0,app,Sudeste,1.4962,1,0
900661,35.1,38700.53,10183.5,65.3,0.462,0.4321,0,app,Sudeste,2.164,2,0
902162,37.7,32260.07,12224.54,42.4,0.1363,0.1392,2,indicação,Sudeste,0.9058,3,0
905676,30.4,36355.56,14772.59,6.9,0.0599,0.0544,0,app,Sudeste,0.513,4,0
905707,48.0,51929.95,11682.65,4.8,0.2019,0.1998,0,app,Sul,-0.7929,1,0
902611,37.7,61092.36,16790.47,25.7,0.0924,0.0651,0,agência,Nordeste,-0.4101,2,0
900451,25.4,54281.78,10224.15,7.3,0.4081,0.4154,0,app,Nordeste,1.8831,3,0
901336,34.9,77358.92,26212.91,15.0,0.5812,0.5756,1,app,Norte,-1.7155,1,1
905894,41.4,34733.25,10093.93,,0.1904,0.2054,0,app,Norte,0.2604,3,0
900020,49.9,16899.76,5412.19,129.5,0.547,0.5485,0,parceria_varejo,Sul,-1.126,2,0
901957,48.2,112801.48,43487.02,47.3,0.1735,0.1724,0,agência,Sudeste,0.4683,4,0
903521,33.0,,2053.04,175.6,0.2366,0.2302,1,indicação,Sul,0.3039,3,0
903167,44.4,38352.36,15126.61,18.9,0.2932,0.2503,1,agência,Sul,0.3402,1,0
901536,18.0,51373.19,10197.8,11.7,0.1752,0.204,0,indicação,Sudeste,2.1802,0,0
900773,33.4,24333.51,9232.02,,0.1339,0.1422,0,parceria_varejo,Centro-Oeste,-1.5741,3,0
904372,20.8,126865.85,32626.12,43.3,0.0761,0.0728,1,app,Sul,-0.5273,3,0
901357,33.9,22775.98,5619.0,,0.2718,0.2507,0,app,Centro-Oeste,-0.4249,3,0
900283,56.3,40325.45,17185.48,,0.3742,0.3786,0,agência,Sul,-1.0247,4,0
902819,50.9,53361.66,16864.22,12.8,0.2634,0.26,0,agência,Sul,-0.9866,3,0
901326,35.8,38373.79,6334.84,69.7,0.1765,0.2021,0,agência,Sul,0.6541,1,0
900776,49.6,32957.3,9385.96,10.4,0.0944,0.1029,1,agência,Nordeste,-0.1961,0,0
902984,39.7,59970.1,9229.95,2.5,0.2035,0.193,2,agência,Sudeste,-1.0835,3,0
903700,44.3,55101.27,14750.12,6.7,0.2866,0.2713,1,app,Norte,-0.6496,1,0
902483,45.5,68292.76,24937.64,137.8,0.6561,0.6618,1,app,Sudeste,0.4307,3,0
905440,24.2,25200.51,4471.37,12.4,0.4665,0.4957,0,indicação,Sul,-0.4071,2,0
903054,34.9,77178.91,21779.22,83.8,0.1942,0.2091,0,agência,Sudeste,1.889,0,0
905792,51.0,63697.04,24970.83,7.7,0.31,0.3076,3,parceria_varejo,Sudeste,-0.6376,2,0
901330,36.2,36199.26,11330.74,2.5,0.2462,0.2205,0,agência,Centro-Oeste,-0.4669,3,0
903021,44.5,33421.03,13320.57,,0.2485,0.2218,0,parceria_varejo,Sudeste,1.9839,3,0
902267,44.5,42571.48,9793.16,104.3,0.5646,0.5307,0,agência,Nordeste,0.8898,2,0
903001,40.7,39347.82,14618.64,4.2,0.218,0.2306,1,app,Sudeste,-0.2658,1,0
905029,31.6,21432.58,4856.28,4.7,0.3696,0.3971,1,app,Sudeste,0.7335,2,0
900620,52.2,16700.78,4279.9,21.3,0.1137,0.1315,0,agência,Centro-Oeste,0.3742,1,0
900072,61.7,,3989.83,19.7,0.2684,0.281,1,indicação,Sul,0.7772,3,0
900532,34.0,50533.49,8952.22,19.7,0.3252,0.3491,0,app,Sudeste,-0.0832,4,0
902734,44.4,38993.12,15133.49,40.0,0.2752,0.299,0,agência,Sul,-0.4654,3,0
901430,35.5,53597.56,21290.35,73.8,0.4461,0.4515,0,app,Norte,-2.2665,1,0
902510,39.0,,21775.03,5.5,0.4146,0.4429,0,agência,Centro-Oeste,1.1344,1,0
905991,36.6,66316.08,26377.0,32.7,0.3015,0.3009,0,agência,Centro-Oeste,-0.2936,1,0
901939,44.6,26135.42,9677.77,43.8,0.2686,0.2833,0,parceria_varejo,Sudeste,0.2524,4,0
900401,39.0,56889.84,18087.25,8.6,0.0662,0.0785,0,app,Centro-Oeste,0.6553,2,0
900317,28.6,70857.84,22702.77,68.1,0.1876,0.2213,1,indicação,Sudeste,-0.4362,4,0
905146,42.8,89499.39,32564.3,,0.3793,0.4077,0,agência,Sudeste,-0.6506,3,0
904181,23.8,18423.51,7788.59,3.9,0.2046,0.2295,1,agência,Nordeste,-0.1131,1,0
905015,49.6,35091.88,15068.65,25.5,0.3935,0.3871,0,indicação,Sudeste,0.0453,0,0
901034,32.5,55740.01,18685.6,12.2,0.3144,0.2905,0,app,Sudeste,1.5544,3,0
905530,49.7,18979.89,5971.66,45.3,0.1736,0.1803,1,app,Sudeste,1.2464,1,0
904640,49.0,14571.87,3377.5,5.7,0.2355,0.2342,0,agência,Centro-Oeste,1.2177,1,0
904564,48.7,34029.86,11803.51,19.2,0.1379,0.1099,1,app,Sudeste,0.4484,0,0
905812,47.5,,18839.34,2.1,0.2081,0.2203,1,indicação,Sul,-0.3141,4,0
903528,30.9,28349.73,9568.87,20.4,0.0818,0.0798,1,agência,Sudeste,-0.231,4,0
900737,27.3,66939.57,24790.61,24.6,0.3675,0.3393,0,agência,Sudeste,0.6462,2,0
904283,65.5,,25814.63,12.0,0.3933,0.3837,1,agência,Sudeste,-1.6299,0,0
900396,43.2,36092.66,5819.48,22.1,0.4116,0.4347,1,app,Sudeste,-1.8058,1,0
901035,55.6,34207.88,11418.17,44.7,0.3033,0.3238,0,agência,Norte,0.2006,3,0
900039,35.2,15248.47,4680.01,2.4,0.4066,0.4041,0,parceria_varejo,Sul,0.7436,4,0
903954,27.7,19401.74,6167.39,1.1,0.3455,0.3507,1,agência,Centro-Oeste,-1.3444,3,0
900489,24.3,42658.47,18983.4,76.4,0.2416,0.2294,0,agência,Sul,-0.322,2,0
905796,55.2,89664.18,27152.75,30.2,0.2342,0.206,0,agência,Sudeste,-0.0398,0,1
905284,35.0,61343.08,19936.77,15.2,0.4756,0.4788,0,app,Nordeste,-0.5959,4,0
904481,18.6,34623.37,13293.49,1.0,0.2535,0.272,0,app,Sudeste,-0.6611,3,0
903795,60.0,100404.56,38788.94,57.3,0.2903,0.245,1,app,Sul,0.7595,3,0
903630,41.0,19495.68,7488.44,19.4,0.0418,0.0477,1,indicação,Sudeste,0.2183,0,0
904448,61.2,,14938.32,17.2,0.6611,0.6649,0,indicação,Sudeste,-1.5195,2,0
902851,48.3,50860.82,8667.99,37.1,0.4443,0.4536,1,app,Sudeste,0.0647,3,0
905730,27.1,48189.6,8370.05,9.1,0.5643,0.5693,0,app,Sul,0.5787,3,0
905134,18.0,33543.32,6128.52,31.8,0.305,0.3249,0,agência,Nordeste,1.3853,0,0
900227,47.8,44811.34,8446.41,18.9,0.1227,0.1498,1,indicação,Nordeste,-0.3912,3,1
903759,46.2,58397.19,12377.5,1.7,0.0996,0.091,1,agência,Sudeste,-1.4043,0,0
902089,30.2,65209.82,26258.07,30.7,0.3401,0.3375,0,agência,Norte,1.8924,0,0
905476,66.7,39678.09,14846.5,,0.0537,0.0537,0,parceria_varejo,Sudeste,-2.4352,1,0
904350,31.0,31063.15,11371.23,45.4,0.5296,0.5242,0,indicação,Sul,0.8382,2,0
902702,36.0,163577.94,59297.42,1.8,0.2495,0.2693,0,agência,Sudeste,-1.534,4,0
904323,34.2,196386.27,41258.08,41.6,0.0137,0.0233,0,indicação,Sudeste,0.1502,2,0
905999,21.4,44717.07,11686.57,38.6,0.43,0.4157,1,agência,Norte,-1.6043,0,0
905603,33.3,18535.55,6237.67,59.1,0.367,0.3687,1,parceria_varejo,Nordeste,0.4399,1,0
900572,33.3,70765.17,19880.71,4.6,0.0615,0.0712,1,parceria_varejo,Sul,-2.2601,4,0
902339,44.6,31533.99,10994.48,59.7,0.4063,0.3806,1,app,Sudeste,-1.057,1,0
905742,43.9,16429.96,5282.74,35.3,0.1555,0.1703,1,agência,Norte,-1.0345,0,0
901422,19.2,62204.73,26521.61,52.6,0.4815,0.4877,1,app,Nordeste,-0.3846,0,0
904155,47.7,29737.64,4467.14,147.2,0.5086,0.5282,0,agência,Sul,-0.2293,2,0
902456,48.5,167616.08,57935.91,59.5,0.3325,0.3219,0,agência,Norte,1.8728,1,0
902836,18.7,79092.99,32344.48,19.4,0.2892,0.2981,0,app,Sudeste,0.1046,1,0
900195,28.6,25380.69,6885.71,5.4,0.4951,0.4641,1,indicação,Norte,0.487,1,0
905774,28.6,65966.12,18924.39,,0.0791,0.0977,0,indicação,Sudeste,-0.4516,2,0
900629,30.3,23690.18,4269.63,28.8,0.2699,0.2475,0,agência,Sudeste,0.0928,1,0
904246,41.4,47162.09,12416.46,141.3,0.0999,0.0724,0,agência,Norte,-0.0891,2,0
904627,30.2,32689.02,13399.06,46.7,0.3293,0.3192,0,indicação,Nordeste,-0.5837,0,0
904130,32.4,79180.28,35154.19,13.2,0.4316,0.4249,0,indicação,Sudeste,1.3497,2,0
904677,50.0,27240.06,12046.57,9.5,0.4358,0.4245,0,agência,Sudeste,-2.0012,1,0
903771,18.0,60526.45,12420.81,1.0,0.4894,0.4641,0,agência,Sudeste,1.4336,0,0
902828,50.0,70293.33,28799.33,103.6,0.1274,0.1286,1,agência,Sudeste,0.7645,1,0
905871,45.3,77880.26,27289.74,29.3,0.1478,0.1854,0,parceria_varejo,Sudeste,-0.2419,1,0
904512,46.8,86371.88,32981.97,1.0,0.0938,0.1092,0,agência,Sul,-0.0472,1,0
904015,46.1,44845.8,12492.38,20.9,0.3957,0.3972,0,agência,Sudeste,-0.0119,2,0
902979,37.5,39038.48,17339.95,21.2,0.2045,0.2086,1,parceria_varejo,Centro-Oeste,-0.2274,1,0
903276,36.0,38911.14,12055.66,9.8,0.1594,0.1622,0,indicação,Centro-Oeste,1.6566,4,0
904818,32.8,53901.51,18807.97,,0.1714,0.167,0,agência,Centro-Oeste,0.5712,1,0
902650,33.1,47647.11,19964.21,2.5,0.4067,0.4086,1,app,Nordeste,0.4413,0,0
903502,43.2,55031.14,22875.75,7.0,0.2444,0.238,0,parceria_varejo,Sudeste,-1.4442,0,0
900949,41.5,40218.97,7035.91,1.5,0.6921,0.7042,0,app,Nordeste,0.1179,3,0
903154,39.4,36505.6,13741.26,70.5,0.2279,0.229,1,agência,Sudeste,-1.99,2,0
903079,45.2,23666.41,8720.48,11.9,0.6263,0.6111,0,agência,Nordeste,1.0183,3,0
902948,38.6,46217.88,7794.15,57.2,0.0219,0.0027,0,app,Nordeste,-1.8492,1,0
900405,35.5,,18769.29,14.3,0.234,0.2486,1,agência,Sul,-0.9519,0,0
904824,18.0,58595.72,25543.96,5.9,0.2654,0.2509,1,agência,Nordeste,-0.3827,0,0
902708,45.2,76258.3,25921.54,14.2,0.379,0.3761,0,app,Norte,-0.2571,3,0
905830,54.7,32252.73,13468.3,56.2,0.2075,0.1887,1,app,Norte,-0.135,4,0
904666,49.0,25677.01,4304.86,11.4,0.2807,0.2987,0,app,Sul,-2.3605,2,0
