id_apolice,area_construida_m2,area_construida_m2_v2,idade_imovel_anos,valor_imovel,distancia_corpo_bombeiros_km,n_sinistros_anteriores,tipo_imovel,regiao,feature_ruido_1,feature_ruido_2,custo_sinistro
51668,147.4,144.6,24.6,563386.51,9.25,0,kitnet,Sudeste,0.4915,1,1190.58
54410,54.1,52.6,9.0,180375.66,16.65,1,casa,Nordeste,0.5442,1,755.48
55411,147.0,146.7,25.9,655132.26,0.29,0,casa,Sudeste,1.2006,1,253.16
54631,162.3,157.8,4.1,708381.42,0.5,0,apartamento,Sudeste,-0.411,0,288.42
50914,85.9,88.4,1.1,275588.73,3.13,0,kitnet,Centro-Oeste,0.4723,2,101.49
51706,175.2,177.9,19.6,696858.66,4.44,1,casa,Nordeste,-1.0168,3,2331.3
53131,79.7,77.7,39.2,191352.98,8.79,0,kitnet,Sudeste,0.2149,1,183.03
55899,144.2,140.4,3.7,564809.81,16.37,1,casa,Sul,0.6604,1,519.24
51654,72.1,72.9,2.2,210218.66,3.01,0,casa,Nordeste,-1.2013,2,90.34
55957,179.9,185.0,0.3,608417.58,1.43,0,apartamento,Sudeste,-0.3024,0,67.75
52706,149.7,152.3,11.3,718803.01,1.75,0,sobrado,Sudeste,1.173,0,456.28
54918,140.0,136.1,0.7,440184.92,6.29,1,casa,Norte,-0.6424,1,1874.79
54115,87.5,89.8,4.0,322049.95,16.69,0,sobrado,Nordeste,0.9481,3,253.01
51196,96.7,95.5,20.0,392581.65,5.48,0,casa,Nordeste,-0.2665,0,402.08
53270,47.8,47.1,6.5,173546.63,4.27,0,sobrado,Sudeste,-0.4745,0,141.09
54138,37.9,37.7,5.8,142623.06,2.23,0,apartamento,Nordeste,-0.6832,0,256.23
53620,107.8,105.8,51.8,436097.91,0.7,0,sobrado,Sudeste,-1.1638,2,855.85
52066,77.1,77.4,12.0,304884.1,0.2,1,apartamento,Sul,-0.6433,2,763.73
51900,82.7,80.4,5.0,381070.08,5.09,0,casa,Sul,0.363,2,96.25
51450,105.1,108.1,25.9,512960.04,14.86,1,casa,Sul,1.2216,1,849.39
50302,99.5,102.0,19.5,254934.57,0.97,0,sobrado,Sudeste,-0.7118,2,352.49
54052,152.3,150.2,24.3,764743.7,1.23,0,apartamento,Sudeste,0.1304,3,746.28
54688,82.6,80.3,16.4,364470.05,1.32,1,casa,Sudeste,-0.657,1,1894.15
50042,94.3,94.8,9.3,438291.28,0.22,0,apartamento,Nordeste,0.0695,2,199.42
53179,178.3,179.0,3.8,747959.29,9.23,0,apartamento,Sudeste,1.1255,3,114.07
52806,136.0,132.0,3.0,552459.37,18.69,0,apartamento,Sudeste,0.2242,2,128.01
55538,163.4,167.8,2.4,787416.97,24.77,0,kitnet,Sudeste,0.9164,0,78.48
51294,175.0,179.7,2.1,533168.93,3.02,0,apartamento,Centro-Oeste,1.3123,3,58.69
53402,101.1,102.3,5.7,380144.42,16.8,0,apartamento,Centro-Oeste,-0.5863,3,106.02
54366,175.3,177.5,13.1,715766.69,6.69,0,casa,Nordeste,-0.0491,3,344.05
50217,171.1,173.5,0.6,514690.78,1.12,0,casa,Nordeste,-0.0827,3,354.4
52575,73.0,74.2,20.6,343851.63,0.49,0,apartamento,Nordeste,-0.7198,1,315.62
52816,153.7,155.4,,601120.27,1.91,0,apartamento,Sudeste,-0.1239,2,736.82
54816,175.8,174.8,10.9,551531.23,14.96,1,casa,Centro-Oeste,-0.3789,3,1794.46
53390,281.8,290.2,13.5,1079909.56,2.82,1,casa,Sul,-0.4789,1,2169.14
51620,63.4,64.6,4.5,204428.65,7.73,0,casa,Nordeste,1.7942,1,42.8
54748,80.0,78.1,,328717.66,5.13,0,apartamento,Sudeste,0.0224,3,1084.5
53785,103.0,102.1,25.5,370932.32,0.99,0,casa,Sul,0.6971,3,254.83
53518,139.8,142.9,0.1,570411.68,11.0,0,casa,Nordeste,0.7421,1,41.74
54713,123.1,124.4,8.3,500740.12,,0,sobrado,Centro-Oeste,-0.3287,2,164.66
53379,166.5,168.8,15.1,825120.03,12.25,0,apartamento,Nordeste,-0.8075,0,194.8
50965,99.7,99.2,1.0,285370.39,3.72,0,casa,Sudeste,-1.0168,3,78.93
53847,149.6,150.0,3.7,533782.0,6.37,0,casa,Sul,-1.5869,3,141.54
54179,134.3,130.4,4.9,443490.85,5.61,1,casa,Sudeste,0.4658,2,1870.51
53774,56.7,55.7,13.6,183543.67,0.6,0,apartamento,Sudeste,1.3402,0,246.3
55739,165.2,163.4,12.0,785397.51,13.15,2,apartamento,Norte,-0.8997,0,4944.68
53684,63.8,63.9,24.5,221289.45,3.3,1,casa,Sudeste,-0.856,0,2221.74
55497,70.1,70.8,7.7,317324.93,0.5,0,apartamento,Centro-Oeste,1.3861,1,270.77
54550,123.8,120.4,1.4,356473.44,4.11,1,apartamento,Sudeste,0.9185,0,1264.41
51977,117.6,117.0,36.2,467273.54,4.21,1,casa,Sul,-1.7165,3,1372.55
55108,141.1,144.5,8.1,345893.08,22.61,0,apartamento,Norte,1.2148,0,220.86
53948,66.2,64.8,5.1,242438.7,9.88,0,sobrado,Centro-Oeste,1.2956,3,88.4
54684,126.3,124.9,22.5,624851.89,28.66,0,casa,Nordeste,-0.1622,0,535.69
53180,73.8,72.0,4.9,277490.67,1.86,1,apartamento,Sudeste,0.1188,0,748.92
54856,156.4,153.0,16.8,644775.8,3.75,0,casa,Sudeste,-2.4934,0,429.05
51736,146.2,143.7,4.6,664193.88,10.02,1,apartamento,Sudeste,-0.8701,0,1115.21
54861,120.6,123.8,7.8,398659.65,4.4,1,apartamento,Norte,0.4206,2,480.9
55898,202.5,202.2,5.8,758420.62,2.14,0,casa,Sul,-0.8261,2,176.16
52014,119.0,115.7,7.7,553398.81,2.84,0,apartamento,Sudeste,-0.3263,1,846.38
55341,102.8,104.9,26.3,414567.44,10.01,0,casa,Sudeste,1.6335,2,840.46
54970,69.8,70.6,19.6,257621.74,1.65,0,casa,Nordeste,-0.8246,2,550.41
51022,124.3,121.7,15.8,433101.13,0.94,0,apartamento,Centro-Oeste,1.0004,0,303.84
50519,127.5,129.8,42.6,407790.95,25.34,1,casa,Sudeste,-0.9612,0,729.64
51484,183.4,182.7,27.0,761834.95,3.14,1,apartamento,Sudeste,-1.2145,1,1611.2
54993,223.7,226.8,19.4,938690.89,3.52,0,casa,Norte,1.0807,3,342.26
54411,94.5,94.2,2.5,337172.45,0.21,1,apartamento,Sudeste,-0.3909,1,495.57
50467,66.7,65.5,0.2,359395.3,1.1,0,sobrado,Nordeste,0.3607,2,68.12
54782,104.1,104.2,49.4,373671.55,2.38,3,casa,Sul,0.6045,1,6810.87
53320,137.5,134.5,6.2,545900.68,6.34,0,casa,Nordeste,0.8712,0,213.03
50286,85.6,85.3,7.7,276987.28,8.46,0,casa,Nordeste,-0.2498,0,89.43
50864,111.2,108.0,40.5,355051.73,2.52,0,apartamento,Sudeste,0.8997,1,949.03
54715,66.0,64.8,24.8,214638.97,1.12,0,apartamento,Sudeste,-0.7517,1,548.09
53348,69.0,68.7,47.3,272021.44,3.27,0,casa,Sudeste,-0.6564,3,679.73
50982,79.4,77.7,4.3,310660.01,13.57,0,casa,Sul,-0.297,0,107.87
50304,115.9,114.1,6.3,441472.81,0.71,0,casa,Sul,-1.7457,0,159.3
51421,131.1,131.8,18.4,531529.13,9.77,0,apartamento,Sul,-1.6991,1,477.7
54426,131.8,135.0,13.1,335041.48,13.15,2,casa,Sudeste,-1.2449,1,3322.93
55938,103.0,100.8,0.1,362175.14,2.16,0,casa,Sudeste,-2.2247,1,87.34
53788,78.8,79.6,26.5,355167.41,1.51,0,casa,Sudeste,0.677,2,622.17
54924,157.6,159.9,21.1,509364.85,1.06,0,cobertura_duplex,Sul,0.2198,1,348.51
52182,193.6,195.5,8.6,900494.63,0.78,0,apartamento,Sudeste,-0.0527,1,132.31
51845,162.6,166.2,13.4,549814.48,16.04,0,casa,Sul,-0.2473,3,200.34
55133,216.3,217.4,5.3,806851.93,2.87,0,sobrado,Sudeste,-0.5489,2,266.77
52906,133.9,134.7,3.3,573288.0,0.2,0,apartamento,Sudeste,0.7605,2,144.21
53921,192.9,187.5,8.3,844074.4,3.84,0,kitnet,Sudeste,0.7184,2,165.13
55486,47.3,46.5,5.8,202348.11,9.79,0,sobrado,Sudeste,-0.2539,2,126.33
53075,139.2,136.1,9.2,564778.07,1.05,1,kitnet,Sul,0.1375,0,809.52
52215,154.1,149.9,16.8,550495.87,7.12,1,apartamento,Sudeste,2.1603,3,1548.04
54346,105.6,102.7,11.3,332760.21,3.52,0,casa,Sudeste,-0.1749,3,89.55
52189,64.4,66.3,5.2,178017.59,7.96,0,casa,Sudeste,0.0305,2,38.07
55651,163.1,160.2,0.2,443203.73,1.41,0,apartamento,Centro-Oeste,0.3926,2,98.17
53645,80.8,79.0,18.6,317294.18,3.18,1,casa,Nordeste,1.4536,0,549.61
55109,56.0,55.5,5.3,217758.41,2.59,1,casa,Sudeste,-2.4223,0,1398.83
53416,79.4,79.4,0.7,267452.47,13.28,0,casa,Centro-Oeste,-0.3728,0,30.0
50555,161.7,163.4,20.2,773543.36,13.66,1,kitnet,Nordeste,-1.1844,2,959.55
54397,217.1,213.7,11.1,960746.07,6.91,2,apartamento,Sul,1.8324,1,1931.19
51122,78.2,77.3,13.5,204683.87,2.71,0,casa,Sudeste,0.7252,3,333.33
54117,124.5,127.4,19.9,454016.25,1.74,0,kitnet,Sudeste,0.6052,3,453.49
54820,309.6,307.5,1.0,1112324.13,4.83,0,sobrado,Sudeste,-1.367,3,59.89
52648,125.0,123.5,13.2,458649.53,4.59,1,sobrado,Sul,0.363,1,1221.52
54213,123.8,125.6,4.2,426318.25,7.41,0,sobrado,Centro-Oeste,-0.9081,1,89.04
55776,94.9,92.7,8.0,473523.79,7.7,0,casa,Nordeste,1.8512,0,177.99
52584,169.6,167.1,5.1,553093.86,7.85,0,casa,Norte,-0.0732,2,121.19
54395,147.4,148.6,0.9,373613.78,1.93,0,apartamento,Sul,0.2841,1,71.14
55493,105.5,106.3,23.3,316861.69,4.81,0,sobrado,Sudeste,-0.2123,1,262.51
54282,239.8,234.5,16.0,981507.54,0.2,0,apartamento,Sul,0.2279,2,334.66
51418,64.0,64.3,1.9,194354.65,2.64,0,sobrado,Nordeste,-0.3426,1,547.75
53920,102.7,103.6,12.8,288580.58,1.76,0,apartamento,Sul,0.1571,0,188.57
51351,105.4,107.4,0.7,443529.37,1.1,1,apartamento,Nordeste,0.247,2,1007.68
53896,183.8,179.5,13.9,839354.13,1.88,0,casa,Nordeste,-0.4855,3,99.27
53633,60.4,61.6,0.1,304919.68,3.01,0,sobrado,Sul,-0.8543,3,33.72
54459,76.0,75.5,37.1,212401.69,15.1,0,apartamento,Sul,-0.9459,2,900.78
53482,164.5,163.6,8.2,565911.96,6.54,0,apartamento,Sudeste,-0.4549,3,286.93
55177,80.9,82.7,52.4,327395.59,2.75,2,casa,Norte,0.5201,3,2803.51
52797,62.1,62.5,10.9,266458.44,7.31,0,casa,Centro-Oeste,0.0335,1,282.85
51170,147.9,145.7,22.3,536024.35,3.06,0,apartamento,Sul,0.6784,3,256.21
50539,72.4,71.3,6.6,283657.48,2.8,0,sobrado,Sudeste,-1.0671,2,149.91
54157,109.6,112.1,4.1,459034.72,8.5,0,apartamento,Sudeste,-2.4673,2,90.93
53993,159.9,157.1,11.4,598933.61,5.21,0,sobrado,Sudeste,1.5755,2,373.57
53872,202.6,207.5,4.1,890370.4,3.68,0,apartamento,Nordeste,0.5216,0,245.17
51867,69.5,68.8,31.1,195351.45,0.2,0,apartamento,Norte,-0.5615,1,734.96
54901,151.5,148.0,29.9,698719.55,15.03,1,casa,Sudeste,-0.3454,1,1533.57
53283,133.1,136.7,2.7,5063520.32,0.56,0,casa,Sudeste,-0.1177,1,277.03
54139,46.2,47.5,,162146.32,7.73,0,apartamento,Norte,-1.4974,0,30.0
52071,207.9,210.5,3.0,831583.05,2.05,0,sobrado,Sudeste,1.0755,0,144.42
53203,59.6,58.9,10.1,216253.77,2.99,0,sobrado,Centro-Oeste,0.0012,2,302.47
51702,127.8,130.9,5.9,554027.91,7.2,3,apartamento,Nordeste,0.2024,0,9145.33
52790,84.9,84.5,4.6,297415.26,5.02,0,apartamento,Sudeste,0.989,2,128.77
51861,291.8,294.8,4.6,896447.34,13.48,0,kitnet,Sul,-0.1665,3,128.82
52563,132.5,132.3,42.7,4932571.34,0.63,0,cobertura_duplex,Sul,-0.0264,0,516.45
53761,138.8,141.8,40.6,550566.79,9.82,0,apartamento,Sul,2.2345,0,590.93
54133,112.7,114.8,73.7,352666.04,3.35,0,apartamento,Sudeste,-1.7764,1,607.85
50001,102.5,101.6,27.8,474395.65,1.87,1,apartamento,Sudeste,-0.6887,2,1355.63
55933,59.6,59.7,6.1,239205.74,0.22,0,apartamento,Norte,-0.4417,0,181.6
55749,57.3,58.2,6.1,231411.69,15.94,0,casa,Norte,1.723,2,199.41
51332,64.2,62.4,1.4,168910.22,0.41,1,apartamento,Nordeste,1.4687,0,705.09
51817,58.6,57.5,1.3,236679.55,2.85,0,sobrado,Sul,0.378,3,62.3
54528,78.3,77.0,0.7,361630.71,3.45,2,casa,Nordeste,-1.7548,2,3457.46
50224,152.4,155.9,7.7,664511.54,17.76,0,apartamento,Sul,1.1701,0,157.8
55517,98.6,96.8,3.7,437301.32,1.34,0,casa,Sul,1.1225,1,139.65
52931,37.4,37.8,23.6,170055.8,,0,apartamento,Sul,-0.3321,3,167.95
50661,30.0,30.3,1.7,72893.74,0.91,0,casa,Sudeste,1.1174,2,97.46
52162,184.0,184.9,21.2,557090.85,11.27,0,casa,Sul,0.4633,0,940.48
55676,107.2,106.3,8.1,360067.0,23.71,0,apartamento,Sudeste,-1.2142,2,66.52
55707,188.7,192.8,8.6,768688.9,28.22,0,apartamento,Nordeste,-0.057,0,121.86
52611,140.9,143.1,7.5,546603.78,1.86,0,apartamento,Nordeste,0.1086,0,145.6
50451,263.5,266.3,5.9,802908.78,2.22,0,casa,Sudeste,-2.3085,3,124.68
51336,49.3,50.3,6.7,1110477.4,4.84,0,apartamento,Sudeste,-0.0864,0,132.22
55894,129.1,132.7,17.5,619452.32,10.25,0,casa,Sudeste,-0.144,2,652.2
50020,120.8,121.2,1.2,368552.03,3.87,0,cobertura_duplex,Sul,0.6842,0,74.1
51957,127.2,129.1,3.0,602420.19,7.11,0,sobrado,Sul,-1.5349,2,185.34
53521,74.5,73.0,5.5,209868.15,0.64,1,apartamento,Sudeste,-0.3317,3,1929.18
53167,132.3,134.7,0.5,519854.91,8.66,1,casa,Sudeste,-2.0052,3,814.14
51536,166.6,169.0,12.3,748674.26,15.59,0,sobrado,Sudeste,0.2295,1,334.68
50773,93.7,92.7,55.4,420805.19,6.49,0,sobrado,Nordeste,0.9752,0,490.44
54372,147.5,144.7,8.7,666646.39,0.84,0,casa,Sul,0.0252,1,228.23
51357,76.6,75.8,1.9,227196.48,7.41,1,casa,Norte,-1.3934,3,526.05
50283,129.8,130.5,55.6,3704916.6,2.66,0,apartamento,Sudeste,0.3371,0,595.5
52819,94.0,95.1,,345872.57,10.74,1,apartamento,Sul,-0.8908,0,3178.44
51326,215.8,213.4,2.6,987915.59,7.73,0,apartamento,Sudeste,0.0578,0,105.49
50776,110.9,110.9,12.2,454129.88,8.12,0,apartamento,Sul,0.3635,3,260.53
52984,180.2,181.8,7.4,669250.59,7.73,0,apartamento,Nordeste,-1.7194,2,140.24
53700,84.4,84.0,,369971.15,11.7,1,casa,Nordeste,0.4678,0,1230.61
52483,170.6,171.2,8.0,549518.37,3.59,1,casa,Sul,-0.4771,0,868.14
55440,30.0,30.2,1.3,115634.77,1.58,0,apartamento,Nordeste,-0.3054,0,80.98
53054,179.6,176.2,4.9,611836.11,4.1,0,sobrado,Sudeste,-1.4226,1,81.43
55792,176.4,177.7,12.9,791728.55,1.1,0,apartamento,Sudeste,0.6184,1,503.47
51330,138.2,134.2,1.4,563798.82,2.55,1,casa,Sudeste,-0.3043,0,994.05
53021,130.6,127.2,5.6,415615.36,0.9,0,casa,Sul,-0.8253,0,222.1
52267,31.4,31.3,29.3,145792.51,24.21,0,apartamento,Sudeste,-0.1499,1,240.26
53001,150.0,146.7,10.1,566274.53,5.72,2,casa,Nordeste,0.1692,3,5364.45
55029,93.5,90.7,36.8,303424.29,5.38,1,casa,Sul,-1.1489,3,1555.93
50620,156.2,155.1,13.8,577534.71,0.24,0,casa,Norte,-0.2111,2,374.13
50072,108.5,108.6,12.8,583814.09,12.65,0,casa,Sul,1.0901,1,245.14
50532,97.6,97.3,10.9,448441.26,19.07,0,sobrado,Nordeste,-0.0438,3,236.71
52734,40.3,40.2,14.4,193225.46,1.87,0,casa,Sudeste,1.2549,3,441.93
51430,236.0,239.3,15.1,962269.0,2.98,0,sobrado,Sudeste,-0.0686,2,331.85
52510,91.5,93.3,24.8,311546.53,1.84,0,casa,Nordeste,-0.3868,2,457.36
55991,56.7,56.6,5.2,205730.09,2.27,0,sobrado,Sudeste,0.481,1,157.49
51939,109.9,111.0,19.7,463429.0,2.28,0,casa,Sudeste,-0.7084,1,785.0
50401,137.0,140.4,21.6,509371.08,10.92,1,casa,Sudeste,0.4723,3,733.0
50317,52.7,53.5,11.5,206498.5,21.74,0,casa,Sudeste,0.7994,0,159.53
55146,149.6,152.5,5.6,396913.22,6.39,0,casa,Nordeste,0.399,0,147.69
54181,132.4,135.8,27.8,625473.22,0.52,0,apartamento,Sudeste,1.4256,1,1329.13
55015,202.4,205.1,,698114.68,0.2,0,apartamento,Sul,1.8695,0,205.93
51034,98.3,99.7,5.6,306094.74,7.54,0,casa,Sudeste,0.8704,3,205.39
55530,154.1,158.4,,605303.16,5.83,0,apartamento,Centro-Oeste,-0.5002,0,164.6
54640,51.5,52.2,2.7,129456.61,4.9,0,casa,Sudeste,-0.0532,3,42.12
54564,109.7,108.3,34.7,457747.95,1.39,1,apartamento,Nordeste,-0.2025,2,1637.08
55812,144.5,147.0,13.3,379897.83,4.93,0,casa,Sudeste,-0.9337,2,312.81
53528,80.2,80.7,1.1,206485.47,8.39,0,casa,Norte,0.4778,2,72.46
50737,204.1,207.2,22.2,733423.99,12.51,0,apartamento,Sudeste,1.4057,0,535.84
54283,95.3,93.6,,288668.8,4.33,0,apartamento,Centro-Oeste,-0.3535,2,176.72
50396,80.4,79.2,5.4,313108.09,0.9,0,sobrado,Sul,0.4994,2,323.5
51035,63.5,64.2,8.2,234762.59,4.9,0,apartamento,Norte,-0.5711,3,332.97
50039,101.0,104.0,30.8,325846.52,0.37,0,casa,Nordeste,-0.0776,3,687.2
53954,204.8,208.9,39.2,770028.99,0.99,0,apartamento,Sudeste,0.4482,1,508.92
50489,104.7,101.7,5.2,299269.54,11.32,1,casa,Sudeste,-0.34,1,1230.08
55796,127.3,124.8,37.8,378248.96,0.99,1,apartamento,Nordeste,-1.0961,1,1212.3
55284,94.3,93.7,46.9,495404.64,3.13,0,sobrado,Sul,1.0206,3,1087.87
54481,71.5,73.7,14.4,218908.67,5.7,0,apartamento,Sudeste,0.3422,3,268.8
53795,170.6,173.6,15.9,899983.48,5.57,0,sobrado,Sul,1.0935,0,334.19
53630,43.6,44.2,21.3,116505.6,2.75,1,apartamento,Sudeste,-0.7684,2,2581.28
54448,77.8,79.8,28.0,251395.4,1.07,0,casa,Sudeste,0.4686,1,434.82
52851,193.0,196.7,12.4,688698.38,8.04,1,casa,Norte,0.0232,1,540.8
55730,87.2,85.9,0.9,324877.38,2.24,0,casa,Sudeste,-1.378,2,39.06
55134,246.6,247.8,35.0,1231564.78,11.9,0,casa,Sul,-0.0867,2,1370.58
50227,74.2,73.4,17.1,259569.55,15.55,1,sobrado,Centro-Oeste,0.8572,1,1040.83
53759,64.1,64.0,7.5,226010.9,20.95,0,casa,Sudeste,0.1935,3,48.68
52089,160.3,160.5,1.4,364467.33,2.38,1,sobrado,Sudeste,0.2249,2,1103.82
55476,68.3,67.1,76.8,321195.68,6.38,1,sobrado,Nordeste,-0.8787,2,1103.81
54350,155.3,155.4,9.2,661800.59,6.16,0,casa,Norte,-0.4082,2,261.45
52702,257.2,251.7,9.4,1004766.02,3.54,0,apartamento,Norte,-1.3247,1,192.75
54323,129.7,131.2,10.6,506378.3,8.1,1,apartamento,Sudeste,-0.5809,3,481.78
55999,135.3,132.9,,424449.26,1.97,0,apartamento,Sul,0.4872,0,784.5
55603,35.0,34.5,43.6,140180.09,10.6,0,casa,Sudeste,-0.2522,3,372.71
50572,134.7,135.4,38.8,406346.35,3.01,0,casa,Sudeste,-0.1852,1,984.92
52339,68.2,66.4,4.5,208530.88,11.33,1,casa,Nordeste,1.0016,2,717.64
55742,103.1,103.5,33.6,285145.1,2.23,1,casa,Sudeste,0.5393,2,1029.91
51422,38.3,37.4,33.5,148580.88,3.41,0,apartamento,Norte,-1.3542,0,889.66
54155,81.7,81.9,6.7,322837.27,2.83,1,kitnet,Nordeste,-0.347,1,1566.85
52456,168.4,173.3,5.8,361282.25,13.97,0,apartamento,Nordeste,0.5897,3,168.54
52836,155.0,158.6,2.2,437198.14,3.23,0,apartamento,Sudeste,0.5085,2,112.17
50195,54.8,53.6,7.9,166474.73,0.52,0,casa,Centro-Oeste,1.0512,1,100.3
55774,146.0,144.8,0.4,759463.74,10.46,0,apartamento,Centro-Oeste,-0.2538,3,48.39
50629,127.7,125.9,4.6,3016303.64,8.52,1,apartamento,Sudeste,-1.0832,3,904.12
54246,257.0,257.5,17.4,1116004.71,9.87,0,sobrado,Nordeste,-0.746,3,348.09
54627,135.8,133.4,52.1,559813.17,1.26,2,apartamento,Sudeste,-0.704,0,7483.13
54130,121.7,122.8,18.7,535145.46,0.2,0,sobrado,Sudeste,-0.377,0,400.04
54677,79.0,77.4,21.1,299255.54,2.76,0,sobrado,Nordeste,0.5354,2,347.82
53771,152.2,154.1,25.1,480351.46,1.62,1,casa,Sudeste,0.1189,3,2367.32
52828,65.6,66.8,26.9,270710.28,8.45,0,sobrado,Sul,0.3373,3,229.61
55871,70.2,68.8,7.7,350548.85,0.33,1,apartamento,Sudeste,0.7987,1,1627.03
54512,132.1,133.4,90.0,587818.62,2.0,0,casa,Sudeste,1.0245,0,910.97
54015,80.1,80.7,17.9,266157.67,0.55,0,apartamento,Sul,-0.3328,0,905.63
52979,98.6,101.3,0.8,373804.41,0.2,0,casa,Centro-Oeste,1.2691,0,216.5
53276,81.6,82.1,23.9,384089.9,,0,cobertura_duplex,Sudeste,-0.2263,0,104.39
54818,59.0,58.6,2.3,210519.52,19.53,0,apartamento,Sul,1.3476,2,78.42
52650,200.5,199.9,35.1,835194.72,11.4,1,kitnet,Sudeste,-1.7145,3,1163.8
53502,132.4,130.1,3.2,432403.92,0.35,1,casa,Norte,-2.0289,1,2199.76
50949,166.3,163.1,7.7,634787.77,1.8,0,sobrado,Sudeste,0.7332,2,79.22
53154,143.0,145.8,0.3,437090.51,1.54,1,apartamento,Sudeste,0.0091,0,450.51
53079,136.4,137.7,10.0,483290.97,11.16,0,apartamento,Sudeste,0.0387,1,122.88
52948,30.0,29.8,23.8,117476.21,1.57,1,sobrado,Norte,-0.933,3,1889.54
50405,54.4,54.5,10.3,253252.62,1.8,0,casa,Nordeste,-1.0049,3,382.05
54824,62.8,62.3,12.8,247405.94,8.33,0,casa,Norte,0.4767,3,488.53
52708,96.8,98.9,9.8,504297.73,14.42,0,sobrado,Sudeste,1.4489,1,141.24
55830,58.0,57.4,9.0,222968.07,4.97,0,apartamento,Sudeste,-0.4409,3,186.45
54666,168.9,172.6,5.4,567824.95,0.37,0,apartamento,Nordeste,-0.0335,3,305.28
55023,71.8,70.3,11.8,315209.96,1.16,0,sobrado,Sudeste,0.613,2,487.88
51238,113.1,110.1,0.4,267316.88,5.39,1,apartamento,Sul,0.0194,2,383.43
51569,103.9,102.1,6.6,317552.06,3.99,0,apartamento,Sudeste,-0.6623,1,75.81
53579,157.9,157.2,0.5,736156.97,0.41,0,apartamento,Sudeste,0.4555,2,82.96
53175,76.2,75.2,1.8,317503.7,10.94,1,casa,Nordeste,-1.3778,2,1224.09
55662,87.9,86.2,35.3,419598.32,10.42,0,apartamento,Sul,0.3573,1,592.14
54915,59.4,59.0,12.7,180633.27,1.82,0,sobrado,Nordeste,-0.3309,3,276.04
53519,72.8,73.4,19.2,318937.5,16.64,0,casa,Sudeste,-0.2207,2,485.07
50735,82.1,83.9,20.1,381235.94,16.16,0,apartamento,Sul,0.4528,0,132.26
53438,153.2,153.2,17.5,611815.21,0.25,1,apartamento,Sudeste,-0.9494,0,790.19
53824,66.7,68.4,49.3,191856.42,3.88,0,apartamento,Sul,-0.2427,2,2213.96
55143,143.0,141.3,34.2,503201.16,1.45,1,casa,Norte,2.4525,2,2347.77
51096,80.0,81.4,12.6,255777.71,11.12,1,apartamento,Sul,-0.0373,3,1484.7
52148,43.8,43.3,5.5,221538.57,1.95,0,casa,Norte,-0.3088,1,139.21
55489,78.1,76.0,26.2,282479.11,18.96,1,sobrado,Norte,-0.2241,1,686.39
53018,182.5,178.6,17.1,741590.24,5.71,1,sobrado,Nordeste,-0.1794,3,1128.46
51551,157.5,162.0,11.9,644838.69,0.59,2,apartamento,Sudeste,0.39,1,4907.12
51622,44.7,44.8,17.0,199347.22,6.51,0,apartamento,Sudeste,-1.3531,3,385.42
52689,117.4,118.4,10.2,539778.28,6.68,0,casa,Nordeste,0.4644,2,128.35
50379,104.2,107.2,4.5,327577.47,3.92,0,casa,Nordeste,-0.699,0,299.4
51771,158.9,156.4,19.9,554860.47,1.75,0,casa,Sul,1.0039,1,1187.18
50033,78.8,78.6,18.0,372348.38,13.96,0,apartamento,Sudeste,-0.3822,2,432.74
50733,129.1,125.8,6.2,645916.9,0.52,1,casa,Sudeste,0.8225,3,2000.82
54573,218.5,221.8,12.9,763158.55,9.05,0,casa,Sul,1.2506,0,267.68
53319,104.7,105.7,63.4,424482.11,0.8,0,casa,Nordeste,0.2765,1,1227.95
51513,117.9,116.0,10.9,504062.88,0.2,0,sobrado,Nordeste,0.3015,2,264.01
51985,73.8,73.8,8.2,269505.82,3.95,1,sobrado,Sudeste,0.182,0,560.29
55979,122.2,125.2,31.8,449636.1,2.48,0,casa,Sudeste,2.596,3,2367.58
54858,119.0,120.0,66.6,398160.03,5.49,1,casa,Nordeste,0.3761,1,1442.74
55869,129.2,132.2,1.3,521935.64,4.44,1,sobrado,Sul,0.1393,3,508.98
53392,201.7,196.4,10.0,497907.03,2.37,0,apartamento,Sudeste,0.7399,1,193.2
54098,228.6,229.4,7.7,720439.45,0.37,0,kitnet,Nordeste,0.3157,0,200.78
52301,99.1,97.7,49.5,391169.69,3.39,0,apartamento,Norte,-1.6148,1,739.02
54311,130.7,129.2,9.2,473664.98,9.01,0,apartamento,Nordeste,-0.8402,0,173.35
50049,74.5,72.7,31.3,281825.51,3.76,0,casa,Sul,-1.321,3,900.52
52848,120.2,117.7,15.9,521677.87,1.57,0,apartamento,Centro-Oeste,-0.1137,2,366.64
55261,206.6,208.4,5.4,985800.25,1.64,1,casa,Sudeste,1.0134,3,691.24
50381,105.8,108.5,19.4,390088.36,0.99,0,apartamento,Sudeste,-0.0806,1,354.78
51343,90.2,92.8,3.5,376684.04,0.62,0,apartamento,Sudeste,0.4545,2,401.17
55269,64.1,63.5,6.8,306550.19,6.29,1,casa,Norte,0.8499,2,599.27
50978,103.9,103.0,14.5,356443.31,3.01,1,casa,Sudeste,-0.9422,2,907.22
53731,93.2,91.1,0.4,427770.23,,0,casa,Sudeste,1.0313,1,124.13
54067,153.0,157.4,82.0,471206.95,9.71,0,apartamento,Norte,1.2152,1,539.36
51859,83.0,85.3,4.9,336257.28,7.13,1,casa,Sudeste,0.2285,0,163.22
